x,y,z,feature_name,cell_id,overlaps_nucleus,transcript_id,qv,geometry
5738.3574,1301.0934,34.669605,LYPD3,125185,0,281535106827708,40.0,POINT (5738.357421875 1301.0933837890625)
5739.2827,1301.1725,34.631737,LYPD3,125185,0,281535106370742,40.0,POINT (5739.28271484375 1301.1724853515625)
5740.708,1301.3263,34.03339,MMP2,-1,0,281535106832615,40.0,POINT (5740.7080078125 1301.3262939453125)
5738.8,1301.432,34.85602,CD14,125185,0,281535106854312,40.0,POINT (5738.7998046875 1301.4320068359375)
5742.441,1301.5112,33.842262,MYLK,-1,0,281535106606121,40.0,POINT (5742.44091796875 1301.51123046875)
5739.215,1302.1731,34.886497,SFRP4,-1,0,281535106410477,40.0,POINT (5739.21484375 1302.173095703125)
5741.248,1302.9608,33.869545,RUNX1,-1,0,281535106586296,31.610624,POINT (5741.248046875 1302.9608154296875)
5741.7017,1303.5006,33.607773,S100A14,-1,0,281535106772224,40.0,POINT (5741.70166015625 1303.5006103515625)
5742.2407,1303.5892,33.462135,VOPP1,-1,0,281535106502302,40.0,POINT (5742.24072265625 1303.5892333984375)
5739.8843,1303.6246,34.380806,MYLK,-1,0,281535106606104,40.0,POINT (5739.88427734375 1303.6246337890625)
5746.9126,1301.4463,33.266865,ERBB2,-1,0,281535106753161,40.0,POINT (5746.91259765625 1301.4462890625)
5744.477,1303.3271,33.327114,DSP,-1,0,281535106675893,40.0,POINT (5744.47705078125 1303.3271484375)
5745.752,1303.6116,33.088028,EPCAM,-1,0,281535106586367,40.0,POINT (5745.751953125 1303.611572265625)
5744.8755,1304.3557,33.01997,DSP,-1,0,281535106439630,40.0,POINT (5744.87548828125 1304.355712890625)
5745.638,1304.8757,33.067883,EPCAM,-1,0,281535106560617,32.52873,POINT (5745.63818359375 1304.875732421875)
5745.148,1305.4602,33.018246,ERN1,-1,0,281535106837758,40.0,POINT (5745.14794921875 1305.460205078125)
5745.5547,1306.094,32.69293,EPCAM,-1,0,281535106560616,33.664433,POINT (5745.5546875 1306.093994140625)
5744.9854,1306.1389,32.77729,LUM,-1,0,281535106260793,40.0,POINT (5744.9853515625 1306.138916015625)
5744.465,1306.4503,32.964478,EPCAM,-1,0,281535106334205,40.0,POINT (5744.46484375 1306.4503173828125)
5746.743,1306.9568,32.99779,TRAC,-1,0,281535106390573,40.0,POINT (5746.7431640625 1306.956787109375)
5738.8696,1303.7323,34.5853,SQLE,-1,0,281535106894543,40.0,POINT (5738.86962890625 1303.7322998046875)
5739.2085,1304.6666,34.838097,MYLK,-1,0,281535106410479,40.0,POINT (5739.20849609375 1304.6666259765625)
5739.305,1305.0525,34.796333,GATA3,-1,0,281535106675805,40.0,POINT (5739.30517578125 1305.052490234375)
5742.3906,1305.1829,33.354736,CEACAM6,-1,0,281535106278713,33.68538,POINT (5742.390625 1305.182861328125)
5739.1826,1305.4166,34.022247,MDM2,-1,0,281535106410474,40.0,POINT (5739.1826171875 1305.4166259765625)
5740.0234,1305.4414,33.764946,CCDC80,-1,0,281535106641044,40.0,POINT (5740.0234375 1305.44140625)
5741.3447,1305.791,33.54427,MRC1,-1,0,281535106716977,40.0,POINT (5741.3447265625 1305.791015625)
5741.8906,1305.8937,33.304054,CEACAM6,-1,0,281535106599342,40.0,POINT (5741.890625 1305.8936767578125)
5740.0186,1305.967,33.190895,CCDC80,-1,0,281535106586272,40.0,POINT (5740.0185546875 1305.967041015625)
5741.8345,1306.7477,33.52986,TOMM7,-1,0,281535106560569,40.0,POINT (5741.83447265625 1306.7476806640625)
5748.503,1303.0168,32.64963,CCDC80,-1,0,281535106846362,40.0,POINT (5748.5029296875 1303.016845703125)
5751.687,1303.1827,33.294968,SVIL,-1,0,281535106379872,40.0,POINT (5751.68701171875 1303.1827392578125)
5748.7803,1303.739,32.657646,LYPD3,-1,0,281535106724937,40.0,POINT (5748.7802734375 1303.739013671875)
5750.8525,1304.3722,32.83519,SERHL2,-1,0,281535106534868,40.0,POINT (5750.8525390625 1304.3721923828125)
5748.869,1305.1589,32.223763,CD9,-1,0,281535106837769,40.0,POINT (5748.869140625 1305.158935546875)
5750.374,1306.8771,32.01532,POLR2J3,-1,0,281539401337492,40.0,POINT (5750.3740234375 1306.8770751953125)
5751.328,1306.8839,32.38537,CXCR4,-1,0,281535106586453,40.0,POINT (5751.328125 1306.8839111328125)
5747.6323,1308.1335,32.73591,MDM2,-1,0,281535106410564,40.0,POINT (5747.63232421875 1308.133544921875)
5747.9756,1308.3693,33.080414,SCD,-1,0,281535106800402,40.0,POINT (5747.9755859375 1308.3692626953125)
5748.3696,1308.897,33.87851,POSTN,-1,0,281539401245114,31.85095,POINT (5748.36962890625 1308.89697265625)
5744.686,1307.4579,33.37121,EPCAM,-1,0,281535106586355,40.0,POINT (5744.68603515625 1307.4578857421875)
5745.7393,1308.1654,33.891537,EPCAM,-1,0,281535106586370,40.0,POINT (5745.7392578125 1308.1654052734375)
5744.7607,1308.1888,33.55343,ANKRD30A,-1,0,281535106894633,40.0,POINT (5744.7607421875 1308.1888427734375)
5745.094,1308.922,33.600044,EPCAM,-1,0,281535106753123,40.0,POINT (5745.09423828125 1308.9219970703125)
5747.0454,1309.1959,34.422855,CCDC80,-1,0,281535106641211,40.0,POINT (5747.04541015625 1309.1959228515625)
5745.676,1310.0359,34.29537,CTTN,-1,0,281535106511256,40.0,POINT (5745.67578125 1310.035888671875)
5743.9478,1310.0975,33.670677,MYLK,-1,0,281535106410522,40.0,POINT (5743.94775390625 1310.0975341796875)
5747.259,1310.2957,34.22343,CTTN,-1,0,281535106511271,40.0,POINT (5747.2587890625 1310.295654296875)
5745.3843,1310.3015,34.41677,SFRP1,-1,0,281535106863071,40.0,POINT (5745.38427734375 1310.301513671875)
5746.3467,1310.636,34.333477,TMEM147,-1,0,281535106687905,40.0,POINT (5746.3466796875 1310.635986328125)
5740.6787,1306.7816,33.967644,AIF1,-1,0,281535106648564,40.0,POINT (5740.6787109375 1306.7816162109375)
5740.4595,1306.9316,33.885612,CD3D,-1,0,281535106511214,40.0,POINT (5740.45947265625 1306.931640625)
5739.0923,1308.0726,28.621912,TOMM7,-1,0,281535106648552,40.0,POINT (5739.09228515625 1308.0726318359375)
5740.1294,1308.7106,34.538395,ERBB2,-1,0,281535106312025,40.0,POINT (5740.12939453125 1308.7105712890625)
5739.9316,1309.2738,34.21669,SERHL2,-1,0,281535106370757,40.0,POINT (5739.931640625 1309.2738037109375)
5738.857,1309.4834,33.982162,ERBB2,-1,0,281535106311993,40.0,POINT (5738.85693359375 1309.4833984375)
5740.704,1309.6931,33.608456,CCND1,-1,0,281535106641059,40.0,POINT (5740.7041015625 1309.693115234375)
5741.656,1310.1215,33.84179,ERBB2,-1,0,281535106753065,40.0,POINT (5741.65576171875 1310.1214599609375)
5740.663,1311.7844,33.00562,ERBB2,-1,0,281535106312034,40.0,POINT (5740.6630859375 1311.784423828125)
5740.2695,1313.3396,32.623573,PDK4,-1,0,281535106753045,40.0,POINT (5740.26953125 1313.339599609375)
5749.941,1309.6643,32.266167,CD9,-1,0,281535106439694,40.0,POINT (5749.94091796875 1309.664306640625)
5749.9272,1310.241,33.052788,S100A14,-1,0,281535106717051,40.0,POINT (5749.92724609375 1310.240966796875)
5747.72,1311.0625,34.00741,ZNF562,-1,0,281535106707798,40.0,POINT (5747.72021484375 1311.0625)
5748.4624,1311.3657,33.92672,TRAF4,-1,0,281535106869676,40.0,POINT (5748.46240234375 1311.36572265625)
5750.7725,1311.3833,28.835367,CCDC80,-1,0,281535106415548,40.0,POINT (5750.7724609375 1311.38330078125)
5750.6406,1311.5293,33.70049,MYLK,-1,0,281535106854407,40.0,POINT (5750.640625 1311.529296875)
5751.4023,1311.6545,33.476715,IL2RG,-1,0,281539401245141,36.024746,POINT (5751.40234375 1311.654541015625)
5749.103,1311.6718,33.8899,ACTG2,-1,0,281535106753213,40.0,POINT (5749.10302734375 1311.6717529296875)
5749.99,1311.8494,33.806313,IL2RG,-1,0,281535106882296,40.0,POINT (5749.990234375 1311.849365234375)
5750.544,1312.3273,33.445114,ACTG2,-1,0,281535106753243,40.0,POINT (5750.5439453125 1312.3272705078125)
5751.9175,1314.2817,33.50385,ERBB2,-1,0,281539401426768,30.11109,POINT (5751.91748046875 1314.28173828125)
5752.4194,1314.4126,33.882637,ACTG2,-1,0,281535106400363,40.0,POINT (5752.41943359375 1314.41259765625)
5751.797,1316.9832,31.96484,CD8A,-1,0,281535106390641,40.0,POINT (5751.796875 1316.983154296875)
5746.087,1310.7263,33.58994,CTTN,-1,0,281535106814441,40.0,POINT (5746.0869140625 1310.726318359375)
5744.5967,1310.7479,33.85943,SFRP1,-1,0,281535106610262,40.0,POINT (5744.5966796875 1310.7479248046875)
5742.746,1310.78,33.752888,TRAF4,-1,0,281535106869634,40.0,POINT (5742.74609375 1310.780029296875)
5743.493,1310.8251,34.0169,ERBB2,-1,0,281535106707699,40.0,POINT (5743.4931640625 1310.8250732421875)
5743.798,1310.9377,33.2671,TRAF4,-1,0,281535106292173,40.0,POINT (5743.7978515625 1310.937744140625)
5745.84,1311.7998,33.389217,SCD,-1,0,281535106800381,40.0,POINT (5745.83984375 1311.7998046875)
5745.5845,1312.5925,33.36699,SCD,-1,0,281535106800374,40.0,POINT (5745.58447265625 1312.592529296875)
5743.3735,1313.1119,32.75656,FOXA1,-1,0,281535106370795,40.0,POINT (5743.37353515625 1313.1119384765625)
5743.2056,1314.1105,32.77088,CD9,-1,0,281535106837749,40.0,POINT (5743.20556640625 1314.1104736328125)
5745.047,1314.6416,32.94593,ERBB2,-1,0,281535106753118,40.0,POINT (5745.046875 1314.6416015625)
5751.5537,1313.419,34.157097,POLR2J3,-1,0,281539401337508,40.0,POINT (5751.5537109375 1313.4189453125)
5750.187,1313.6091,28.624737,CCDC80,-1,0,281535106641295,40.0,POINT (5750.18701171875 1313.609130859375)
5747.5674,1317.2728,32.194824,CD9,-1,0,281539401488888,32.88787,POINT (5747.5673828125 1317.2728271484375)
5750.1484,1318.1626,32.615013,SCD,-1,0,281539401422349,40.0,POINT (5750.1484375 1318.16259765625)
5750.7817,1318.8734,32.09454,FOXA1,-1,0,281535106560683,40.0,POINT (5750.78173828125 1318.8734130859375)
5749.009,1318.9978,32.537056,POLR2J3,-1,0,281535106292189,40.0,POINT (5749.0087890625 1318.997802734375)
5749.048,1319.9266,32.73405,CEACAM6,-1,0,281535106278804,40.0,POINT (5749.0478515625 1319.9266357421875)
5747.4473,1320.6859,32.04148,CTTN,-1,0,281535106599432,40.0,POINT (5747.447265625 1320.6859130859375)
5747.8584,1321.0165,33.0543,ERBB2,-1,0,281535106753184,40.0,POINT (5747.8583984375 1321.0164794921875)
5746.8203,1314.8436,32.72534,CCND1,-1,0,281535106814451,33.664433,POINT (5746.8203125 1314.8436279296875)
5743.942,1315.601,32.303356,EPCAM,-1,0,281535106753101,40.0,POINT (5743.94189453125 1315.6009521484375)
5746.968,1316.1458,32.141598,FOXA1,-1,0,281535106560636,33.68538,POINT (5746.9677734375 1316.145751953125)
5747.298,1316.6672,31.96584,SMAP2,-1,0,281535106854378,40.0,POINT (5747.2978515625 1316.667236328125)
5743.9883,1317.3789,32.502544,EPCAM,-1,0,281535106334194,40.0,POINT (5743.98828125 1317.37890625)
5744.9453,1318.8197,32.75387,LRRC15,-1,0,281535106814430,40.0,POINT (5744.9453125 1318.8197021484375)
5746.6797,1319.6536,32.057415,ERBB2,-1,0,281535106753154,40.0,POINT (5746.6796875 1319.653564453125)
5746.8955,1320.3889,32.562355,CCDC80,-1,0,281535106415533,40.0,POINT (5746.8955078125 1320.388916015625)
5743.784,1321.113,32.37391,CCND1,-1,0,281535106882225,40.0,POINT (5743.7841796875 1321.113037109375)
5745.948,1321.3337,32.750824,ERBB2,-1,0,281535106753140,40.0,POINT (5745.9482421875 1321.333740234375)
5739.9907,1313.7097,33.0222,LUM,-1,0,281535106260744,40.0,POINT (5739.99072265625 1313.709716796875)
5739.8296,1314.3529,32.925774,POLR2J3,-1,0,281535106662755,40.0,POINT (5739.82958984375 1314.3529052734375)
5739.9736,1315.3976,32.866554,TYROBP,125194,0,281535106641042,40.0,POINT (5739.9736328125 1315.3975830078125)
5741.8545,1315.7578,32.50667,ANKRD30A,-1,0,281535106707660,40.0,POINT (5741.8544921875 1315.7578125)
5739.298,1316.2484,32.750874,SFRP4,125194,0,281535106334099,40.0,POINT (5739.2978515625 1316.2484130859375)
5738.905,1317.2832,33.253895,CD68,125194,0,281535106534767,40.0,POINT (5738.90478515625 1317.283203125)
5739.217,1318.0995,32.75398,ERBB2,125194,0,281535106312004,40.0,POINT (5739.216796875 1318.0994873046875)
5738.7373,1318.4089,33.2651,GATA3,125194,0,281535106662736,40.0,POINT (5738.7373046875 1318.408935546875)
5738.8857,1320.7231,32.5463,ERBB2,125194,0,281535106753015,40.0,POINT (5738.8857421875 1320.72314453125)
5741.9507,1322.5953,32.412926,FOXA1,125194,0,281535106400321,40.0,POINT (5741.95068359375 1322.5953369140625)
5745.3037,1321.6433,32.420574,TPD52,-1,0,281535106511252,40.0,POINT (5745.3037109375 1321.643310546875)
5744.5947,1322.1348,32.43331,KRT15,-1,0,281535106444322,40.0,POINT (5744.5947265625 1322.134765625)
5745.958,1322.3806,33.15766,JUP,-1,0,281535106882251,40.0,POINT (5745.9580078125 1322.380615234375)
5745.66,1322.4427,33.63305,CEACAM6,-1,0,281535106431699,33.57517,POINT (5745.66015625 1322.4427490234375)
5746.933,1322.713,33.210995,BASP1,-1,0,281535106560634,40.0,POINT (5746.93310546875 1322.7130126953125)
5745.551,1322.7751,33.18563,SCD,-1,0,281535106278765,40.0,POINT (5745.55078125 1322.775146484375)
5746.4116,1323.1279,33.20839,BASP1,-1,0,281535106687910,37.309834,POINT (5746.41162109375 1323.1279296875)
5745.8203,1323.4136,33.518166,ERBB2,-1,0,281535106312154,40.0,POINT (5745.8203125 1323.41357421875)
5743.6846,1323.4783,32.961205,SCD,125194,0,281535106687866,40.0,POINT (5743.6845703125 1323.478271484375)
5743.3135,1323.9016,33.245712,SFRP4,125194,0,281535106410518,40.0,POINT (5743.3134765625 1323.901611328125)
5748.868,1321.159,32.282867,KLF5,-1,0,281535106675966,40.0,POINT (5748.8681640625 1321.1590576171875)
5748.3247,1321.3917,32.525585,CCDC80,-1,0,281535106846359,40.0,POINT (5748.32470703125 1321.3917236328125)
5748.3735,1322.2083,32.64686,CCDC80,-1,0,281535106534838,40.0,POINT (5748.37353515625 1322.208251953125)
5738.5957,1322.615,32.77962,CEACAM6,125194,0,281535106599307,40.0,POINT (5738.595703125 1322.614990234375)
5738.6865,1322.8942,32.74226,CCND1,125194,0,281535106882153,40.0,POINT (5738.6865234375 1322.8941650390625)
5739.854,1322.9924,32.274517,CEACAM6,125194,0,281535106278679,40.0,POINT (5739.85400390625 1322.992431640625)
5738.515,1323.499,32.747604,VOPP1,125194,0,281535106526646,40.0,POINT (5738.51513671875 1323.4990234375)
5739.509,1323.8201,32.538185,CCND1,125194,0,281535106814366,40.0,POINT (5739.5087890625 1323.820068359375)
5742.419,1324.5703,32.978657,ENAH,125194,0,281535106641097,40.0,POINT (5742.4189453125 1324.5703125)
5739.4824,1324.5919,32.31816,CEACAM6,125194,0,281535106827723,40.0,POINT (5739.482421875 1324.5919189453125)
5741.851,1324.8774,32.44016,GATA3,125194,0,281535106662782,40.0,POINT (5741.85107421875 1324.87744140625)
5741.529,1325.2325,32.505,ENAH,125194,0,281535106641074,40.0,POINT (5741.52880859375 1325.2325439453125)
5741.1646,1325.9004,32.900036,TNFRSF17,125194,0,281535106410496,40.0,POINT (5741.16455078125 1325.900390625)
5745.1406,1324.0754,33.191498,CTTN,-1,0,281535106511251,40.0,POINT (5745.140625 1324.075439453125)
5743.2275,1324.8887,33.359863,MLPH,125194,0,281535106786324,40.0,POINT (5743.2275390625 1324.888671875)
5744.5967,1325.1804,32.67779,PCLAF,-1,0,281535106278749,40.0,POINT (5744.5966796875 1325.180419921875)
5743.2573,1325.2828,33.42932,ANKRD30A,125194,0,281535106570598,40.0,POINT (5743.25732421875 1325.2828369140625)
5744.164,1325.4915,33.145844,MLPH,125194,0,281535106786337,40.0,POINT (5744.1640625 1325.491455078125)
5744.678,1326.0925,33.166462,DSP,-1,0,281535106675897,40.0,POINT (5744.67822265625 1326.092529296875)
5744.202,1326.2494,33.40318,CEACAM6,125194,0,281535106431685,40.0,POINT (5744.2021484375 1326.2493896484375)
5742.8843,1327.4944,33.275116,SCD,125194,0,281535106526706,40.0,POINT (5742.88427734375 1327.494384765625)
5741.542,1326.2009,33.269077,ERBB2,125194,0,281535106707659,40.0,POINT (5741.5419921875 1326.200927734375)
5740.073,1326.8018,30.225931,SEC11C,125194,0,281535106675814,40.0,POINT (5740.0732421875 1326.8017578125)
5740.857,1326.9001,33.05507,KRT7,125194,0,281535106390514,40.0,POINT (5740.85693359375 1326.900146484375)
5740.341,1327.3414,33.226463,ACTA2,125194,0,281535106431642,40.0,POINT (5740.3408203125 1327.3414306640625)
5738.966,1328.2942,32.497204,TNFRSF17,125194,0,281535106396249,40.0,POINT (5738.9658203125 1328.294189453125)
5739.491,1329.4502,33.00662,CD9,125194,0,281535106439599,40.0,POINT (5739.4912109375 1329.4501953125)
5730.7617,1300.008,32.383064,CCND1,125185,0,281535106882061,40.0,POINT (5730.76171875 1300.008056640625)
5732.4717,1300.0123,33.927658,CTTN,125185,0,281535106599230,40.0,POINT (5732.4716796875 1300.0123291015625)
5733.5703,1300.1484,34.094315,ERBB2,125185,0,281535106752898,40.0,POINT (5733.5703125 1300.1484375)
5729.3438,1300.2322,32.950676,CCND1,125185,0,281535106882034,40.0,POINT (5729.34375 1300.232177734375)
5733.633,1300.5714,33.14864,KRT7,125185,0,281535106526574,40.0,POINT (5733.6328125 1300.5714111328125)
5731.8096,1301.24,33.70415,CCND1,125185,0,281535106640846,40.0,POINT (5731.8095703125 1301.239990234375)
5732.6196,1301.2904,33.620857,KRT7,125185,0,281535106526555,40.0,POINT (5732.61962890625 1301.2904052734375)
5733.4434,1303.2245,33.42952,ERBB2,125185,0,281535106492500,40.0,POINT (5733.443359375 1303.2244873046875)
5732.215,1303.4355,34.186424,KLRB1,125185,0,281535106814291,33.74423,POINT (5732.21484375 1303.435546875)
5732.554,1303.9197,33.735104,ERBB2,125185,0,281535106311857,40.0,POINT (5732.55419921875 1303.919677734375)
5735.401,1301.4154,32.787483,TRAF4,125185,0,281535106379744,40.0,POINT (5735.40087890625 1301.4154052734375)
5737.1255,1301.5928,34.32214,FOXA1,125185,0,281535106772179,40.0,POINT (5737.12548828125 1301.5927734375)
5736.549,1301.9587,34.997902,ERBB2,125185,0,281535106707539,40.0,POINT (5736.548828125 1301.958740234375)
5735.4463,1302.1237,33.97187,CDH1,125185,0,281535106511169,40.0,POINT (5735.4462890625 1302.1236572265625)
5737.327,1302.5208,34.854748,CPA3,125185,0,281535106882136,40.0,POINT (5737.3271484375 1302.520751953125)
5736.1763,1302.6057,34.68096,LUM,125185,0,281535106260708,40.0,POINT (5736.17626953125 1302.605712890625)
5735.5547,1303.0514,34.55957,CEACAM6,125185,0,281535106278632,40.0,POINT (5735.5546875 1303.0513916015625)
5735.3594,1303.0887,34.25634,ERBB2,125185,0,281535106752942,40.0,POINT (5735.359375 1303.0887451171875)
5734.902,1303.5234,34.320957,ACTG2,125185,0,281535106370683,40.0,POINT (5734.90185546875 1303.5234375)
5737.261,1303.6791,34.61109,CCDC6,125185,0,281535106846257,40.0,POINT (5737.26123046875 1303.6790771484375)
5736.782,1303.7197,34.049355,CCND1,125185,0,281535106882128,40.0,POINT (5736.7822265625 1303.7197265625)
5735.577,1304.262,34.613728,CEACAM6,125185,0,281535106492513,40.0,POINT (5735.5771484375 1304.261962890625)
5737.4194,1304.5033,34.661274,CCDC6,125185,0,281535106547531,40.0,POINT (5737.41943359375 1304.5032958984375)
5735.1807,1304.6605,33.61637,FOXA1,125185,0,281535106772155,40.0,POINT (5735.1806640625 1304.6605224609375)
5733.917,1304.8253,33.86023,OCIAD2,125185,0,281535106547481,37.309834,POINT (5733.9169921875 1304.8253173828125)
5735.1367,1305.018,34.305244,SQLE,125185,0,281535106278622,40.0,POINT (5735.13671875 1305.0179443359375)
5737.702,1305.1675,34.446037,ERBB2,125185,0,281535106311965,40.0,POINT (5737.7021484375 1305.16748046875)
5733.924,1306.0146,34.2786,ERBB2,125185,0,281535106752906,40.0,POINT (5733.923828125 1306.0146484375)
5735.6665,1306.2051,33.814934,TPD52,125185,0,281535106370695,40.0,POINT (5735.66650390625 1306.205078125)
5735.9053,1307.1663,34.48489,QARS,125185,0,281535106716932,40.0,POINT (5735.9052734375 1307.166259765625)
5733.7124,1304.338,33.95993,TCIM,125185,0,281535106260680,40.0,POINT (5733.71240234375 1304.3380126953125)
5729.4595,1304.4154,33.059917,VOPP1,125185,0,281535106526513,40.0,POINT (5729.45947265625 1304.4154052734375)
5732.2954,1304.5115,33.91529,NKG7,125185,0,281535106260661,40.0,POINT (5732.29541015625 1304.511474609375)
5730.875,1304.9043,33.059547,KRT7,125185,0,281535106734920,40.0,POINT (5730.875 1304.904296875)
5729.674,1305.0287,32.99617,ERBB2,125185,0,281535106311800,40.0,POINT (5729.673828125 1305.0286865234375)
5732.0337,1305.0375,33.762917,KRT7,125185,0,281535106734926,40.0,POINT (5732.03369140625 1305.0374755859375)
5729.297,1305.5798,33.124573,S100A14,125185,0,281535106278552,40.0,POINT (5729.296875 1305.579833984375)
5733.4717,1305.9297,34.253956,CEACAM6,125185,0,281535106431527,40.0,POINT (5733.4716796875 1305.9296875)
5732.131,1306.2736,33.477806,CEACAM6,125185,0,281535106431506,33.68538,POINT (5732.130859375 1306.2735595703125)
5731.173,1306.6461,33.02947,SEC24A,125185,0,281535106463062,40.0,POINT (5731.1728515625 1306.6461181640625)
5728.557,1303.0773,32.679207,SCD,125185,0,281535106800129,40.0,POINT (5728.55712890625 1303.0772705078125)
5728.5176,1304.3586,32.245228,ERBB2,125185,0,281535106707342,40.0,POINT (5728.517578125 1304.358642578125)
5727.089,1305.212,32.130325,ANKRD30A,125185,0,281535106894368,32.039112,POINT (5727.0888671875 1305.2120361328125)
5725.321,1306.5658,32.412014,SERPINA3,125189,0,281535106396151,40.0,POINT (5725.32080078125 1306.5657958984375)
5726.186,1306.7687,32.326687,SERPINA3,125185,0,281535106869517,40.0,POINT (5726.18603515625 1306.7686767578125)
5725.6396,1307.5713,32.319794,KRT7,125189,0,281535106526427,40.0,POINT (5725.6396484375 1307.5712890625)
5726.5596,1309.146,32.59205,KRT7,125189,0,281535106390365,40.0,POINT (5726.5595703125 1309.14599609375)
5727.6753,1309.5142,32.154884,KRT7,125189,0,281535106345107,40.0,POINT (5727.67529296875 1309.51416015625)
5727.073,1309.8721,32.110912,ERBB2,125189,0,281535106311735,40.0,POINT (5727.0732421875 1309.8720703125)
5727.3013,1310.0914,32.314064,KRT7,125189,0,281535106390372,40.0,POINT (5727.30126953125 1310.0914306640625)
5731.736,1306.8389,33.367474,ERBB2,125185,0,281535106492479,40.0,POINT (5731.73583984375 1306.8388671875)
5729.8804,1307.2305,33.085846,LUM,125185,0,281535106707379,40.0,POINT (5729.88037109375 1307.23046875)
5730.8115,1307.7683,33.010376,SEC11C,125185,0,281535106675694,40.0,POINT (5730.8115234375 1307.768310546875)
5729.5312,1308.0552,32.90897,KRT7,125185,0,281535106390398,40.0,POINT (5729.53125 1308.05517578125)
5729.347,1308.2021,32.618317,SEC11C,125189,0,281535106599185,33.059395,POINT (5729.34716796875 1308.2021484375)
5732.419,1308.6013,33.32711,FOXA1,125185,0,281535106560485,33.68538,POINT (5732.4189453125 1308.601318359375)
5729.9395,1308.685,32.838768,LUM,125189,0,281535106707377,40.0,POINT (5729.939453125 1308.68505859375)
5733.326,1308.797,33.91456,SEC11C,125185,0,281535106260674,40.0,POINT (5733.326171875 1308.7969970703125)
5733.829,1309.0929,34.28131,FSTL3,125185,0,281535106832578,40.0,POINT (5733.8291015625 1309.0928955078125)
5732.135,1309.2244,33.276115,SERHL2,125185,0,281535106370638,40.0,POINT (5732.134765625 1309.224365234375)
5736.1797,1307.9998,34.193504,QARS,-1,0,281535106623291,40.0,POINT (5736.1796875 1307.999755859375)
5735.0615,1308.3037,34.353966,KRT7,125185,0,281535106526589,40.0,POINT (5735.0615234375 1308.3037109375)
5735.7324,1309.1929,34.2446,SCD,-1,0,281535106800233,40.0,POINT (5735.732421875 1309.19287109375)
5736.2925,1309.3099,34.19848,KRT7,-1,0,281535106734956,40.0,POINT (5736.29248046875 1309.3099365234375)
5734.484,1310.1053,33.77767,POSTN,125194,0,281535106640909,40.0,POINT (5734.48388671875 1310.1053466796875)
5736.958,1310.8223,33.60103,ERBB2,-1,0,281535106492531,40.0,POINT (5736.9580078125 1310.822265625)
5736.1104,1311.0632,33.628365,POSTN,-1,0,281535106786227,40.0,POINT (5736.1103515625 1311.063232421875)
5734.8047,1311.8197,33.118923,MDM2,125194,0,281535106648513,40.0,POINT (5734.8046875 1311.8197021484375)
5734.714,1313.767,32.85856,KRT7,125194,0,281535106345164,32.52873,POINT (5734.7138671875 1313.7669677734375)
5738.1133,1314.4059,33.24589,ERBB2,125194,0,281535106707573,40.0,POINT (5738.11328125 1314.4058837890625)
5731.499,1310.1869,32.766323,CEACAM6,125189,0,281535106599219,40.0,POINT (5731.4990234375 1310.1868896484375)
5730.6963,1310.2876,32.820343,CTTN,125189,0,281535106311820,40.0,POINT (5730.6962890625 1310.28759765625)
5732.224,1310.6154,32.960316,CDH1,125189,0,281535106762198,40.0,POINT (5732.22412109375 1310.6153564453125)
5732.6763,1310.9933,33.142334,CEACAM6,125194,0,281535106278591,40.0,POINT (5732.67626953125 1310.9932861328125)
5732.9375,1311.6024,33.08436,ERBB2,125194,0,281535106311866,40.0,POINT (5732.9375 1311.6024169921875)
5732.354,1312.059,32.780754,CEACAM6,125194,0,281535106278583,40.0,POINT (5732.35400390625 1312.0589599609375)
5731.3564,1312.1707,29.53041,LDHB,125194,0,281535106431495,40.0,POINT (5731.3564453125 1312.170654296875)
5733.042,1313.5356,32.956978,C1QA,125194,0,281535106463073,33.059395,POINT (5733.0419921875 1313.53564453125)
5731.074,1313.6481,32.596214,S100A14,125194,0,281535106547438,40.0,POINT (5731.07421875 1313.6480712890625)
5731.7485,1313.7518,32.63348,POSTN,125194,0,281535106353510,33.703506,POINT (5731.74853515625 1313.7518310546875)
5725.1934,1310.0999,33.071198,KRT7,125189,0,281535106786097,40.0,POINT (5725.193359375 1310.099853515625)
5728.1675,1310.7451,32.33536,ERBB2,125189,0,281535106492444,40.0,POINT (5728.16748046875 1310.7451171875)
5725.966,1310.8221,32.8496,EPCAM,125189,0,281535106560402,40.0,POINT (5725.9658203125 1310.8221435546875)
5727.772,1310.9783,32.91027,KRT7,125189,0,281535106526473,40.0,POINT (5727.77197265625 1310.978271484375)
5725.4253,1311.7595,33.162037,ERBB2,125189,0,281535106752741,40.0,POINT (5725.42529296875 1311.759521484375)
5725.938,1312.6838,33.01268,KRT7,125189,0,281535106526437,40.0,POINT (5725.93798828125 1312.683837890625)
5727.4365,1313.4009,33.055744,FASN,125189,0,281535106286173,40.0,POINT (5727.4365234375 1313.40087890625)
5725.888,1314.0055,32.69285,KRT7,125189,0,281535106345083,40.0,POINT (5725.88818359375 1314.0054931640625)
5728.863,1315.0637,32.46608,JUP,125194,0,281535106292083,40.0,POINT (5728.86279296875 1315.063720703125)
5727.913,1315.4257,32.767796,CCDC6,125194,0,281535106547405,40.0,POINT (5727.9130859375 1315.4256591796875)
5731.439,1314.4971,32.633038,EPCAM,125194,0,281535106560477,40.0,POINT (5731.43896484375 1314.4970703125)
